snapshot_date,material_id,qty_unit,inventory_qty,safety_stock
2025-02-20,MAT-028,l,806.037,524.000
2025-02-21,MAT-028,l,750.069,524.000
2025-02-22,MAT-028,l,703.036,524.000
2025-02-23,MAT-028,l,681.668,524.000
2025-02-24,MAT-028,l,1024.684,524.000
2025-02-25,MAT-028,l,999.600,524.000
2025-02-26,MAT-028,l,965.702,524.000
2025-02-27,MAT-028,l,907.447,524.000
2025-02-28,MAT-028,l,872.327,524.000
2025-03-01,MAT-028,l,810.562,524.000
2025-03-02,MAT-028,l,783.721,524.000
2025-03-03,MAT-028,l,707.161,524.000
2025-03-04,MAT-028,l,659.483,524.000
2025-03-05,MAT-028,l,1023.210,524.000
2025-03-06,MAT-028,l,989.270,524.000
2025-03-07,MAT-028,l,959.306,524.000
2025-03-08,MAT-028,l,889.067,524.000
2025-03-09,MAT-028,l,850.370,524.000
2025-03-10,MAT-028,l,820.501,524.000
2025-03-11,MAT-028,l,778.401,524.000
2025-03-12,MAT-028,l,728.241,524.000
2025-03-13,MAT-028,l,700.221,524.000
2025-03-14,MAT-028,l,1047.118,524.000
2025-03-15,MAT-028,l,989.703,524.000
2025-03-16,MAT-028,l,948.503,524.000
2025-03-17,MAT-028,l,892.928,524.000
2025-03-18,MAT-028,l,867.666,524.000
2025-03-19,MAT-028,l,808.453,524.000
2025-03-20,MAT-028,l,750.474,524.000
2025-03-21,MAT-028,l,731.185,524.000
2025-03-22,MAT-028,l,673.398,524.000
2025-03-23,MAT-028,l,1032.428,524.000
2025-03-24,MAT-028,l,980.744,524.000
2025-03-25,MAT-028,l,931.564,524.000
2025-03-26,MAT-028,l,892.306,524.000
2025-03-27,MAT-028,l,866.182,524.000
2025-03-28,MAT-028,l,830.975,524.000
2025-03-29,MAT-028,l,787.236,524.000
2025-03-30,MAT-028,l,718.813,524.000
2025-03-31,MAT-028,l,661.237,524.000
2025-01-01,MAT-029,ea,1052,536
2025-01-02,MAT-029,ea,1006,536
2025-01-03,MAT-029,ea,979,536
2025-01-04,MAT-029,ea,921,536
2025-01-05,MAT-029,ea,915,536
2025-01-06,MAT-029,ea,873,536
2025-01-07,MAT-029,ea,815,536
2025-01-08,MAT-029,ea,775,536
2025-01-09,MAT-029,ea,712,536
2025-01-10,MAT-029,ea,697,536
2025-01-11,MAT-029,ea,1060,536
2025-01-12,MAT-029,ea,1013,536
2025-01-13,MAT-029,ea,991,536
2025-01-14,MAT-029,ea,912,536
2025-01-15,MAT-029,ea,878,536
2025-01-16,MAT-029,ea,879,536
2025-01-17,MAT-029,ea,797,536
2025-01-18,MAT-029,ea,767,536
2025-01-19,MAT-029,ea,718,536
2025-01-20,MAT-029,ea,719,536
2025-01-21,MAT-029,ea,1082,536
2025-01-22,MAT-029,ea,1024,536
2025-01-23,MAT-029,ea,979,536
2025-01-24,MAT-029,ea,953,536
2025-01-25,MAT-029,ea,884,536
2025-01-26,MAT-029,ea,845,536
2025-01-27,MAT-029,ea,814,536
2025-01-28,MAT-029,ea,786,536
2025-01-29,MAT-029,ea,749,536
2025-01-30,MAT-029,ea,670,536
2025-01-31,MAT-029,ea,1068,536
2025-02-01,MAT-029,ea,1011,536
2025-02-02,MAT-029,ea,967,536
2025-02-03,MAT-029,ea,923,536
2025-02-04,MAT-029,ea,875,536
2025-02-05,MAT-029,ea,830,536
2025-02-06,MAT-029,ea,789,536
2025-02-07,MAT-029,ea,775,536
2025-02-08,MAT-029,ea,712,536
2025-02-09,MAT-029,ea,679,536
2025-02-10,MAT-029,ea,1081,536
2025-02-11,MAT-029,ea,1032,536
2025-02-12,MAT-029,ea,963,536
2025-02-13,MAT-029,ea,953,536
2025-02-14,MAT-029,ea,919,536
2025-02-15,MAT-029,ea,853,536
2025-02-16,MAT-029,ea,810,536
2025-02-17,MAT-029,ea,755,536
2025-02-18,MAT-029,ea,756,536
2025-02-19,MAT-029,ea,698,536
2025-02-20,MAT-029,ea,1035,536
2025-02-21,MAT-029,ea,1035,536
2025-02-22,MAT-029,ea,974,536
2025-02-23,MAT-029,ea,918,536
2025-02-24,MAT-029,ea,887,536
2025-02-25,MAT-029,ea,828,536
2025-02-26,MAT-029,ea,800,536
2025-02-27,MAT-029,ea,753,536
2025-02-28,MAT-029,ea,734,536
2025-03-01,MAT-029,ea,716,536
2025-03-02,MAT-029,ea,1053,536
2025-03-03,MAT-029,ea,998,536
2025-03-04,MAT-029,ea,998,536
2025-03-05,MAT-029,ea,936,536
2025-03-06,MAT-029,ea,885,536
2025-03-07,MAT-029,ea,831,536
2025-03-08,MAT-029,ea,823,536
2025-03-09,MAT-029,ea,768,536
2025-03-10,MAT-029,ea,755,536
2025-03-11,MAT-029,ea,709,536
2025-03-12,MAT-029,ea,1076,536
2025-03-13,MAT-029,ea,1025,536
2025-03-14,MAT-029,ea,973,536
2025-03-15,MAT-029,ea,921,536
2025-03-16,MAT-029,ea,896,536
2025-03-17,MAT-029,ea,832,536
2025-03-18,MAT-029,ea,806,536
2025-03-19,MAT-029,ea,783,536
2025-03-20,MAT-029,ea,709,536
2025-03-21,MAT-029,ea,680,536
2025-03-22,MAT-029,ea,1035,536
2025-03-23,MAT-029,ea,1024,536
2025-03-24,MAT-029,ea,952,536
2025-03-25,MAT-029,ea,914,536
2025-03-26,MAT-029,ea,903,536
2025-03-27,MAT-029,ea,838,536
2025-03-28,MAT-029,ea,838,536
2025-03-29,MAT-029,ea,793,536
2025-03-30,MAT-029,ea,718,536
2025-03-31,MAT-029,ea,718,536
2025-01-01,MAT-030,kg,1072.498,548.000
2025-01-02,MAT-030,kg,1045.871,548.000
2025-01-03,MAT-030,kg,996.570,548.000
2025-01-04,MAT-030,kg,979.986,548.000
2025-01-05,MAT-030,kg,956.942,548.000
2025-01-06,MAT-030,kg,911.410,548.000
2025-01-07,MAT-030,kg,846.277,548.000
2025-01-08,MAT-030,kg,830.505,548.000
2025-01-09,MAT-030,kg,766.766,548.000
2025-01-10,MAT-030,kg,747.742,548.000
2025-01-11,MAT-030,kg,702.680,548.000
2025-01-12,MAT-030,kg,1059.332,548.000
2025-01-13,MAT-030,kg,1066.154,548.000
2025-01-14,MAT-030,kg,1009.737,548.000
2025-01-15,MAT-030,kg,986.152,548.000
2025-01-16,MAT-030,kg,947.120,548.000
2025-01-17,MAT-030,kg,865.402,548.000
2025-01-18,MAT-030,kg,867.764,548.000
2025-01-19,MAT-030,kg,843.748,548.000
2025-01-20,MAT-030,kg,777.998,548.000
2025-01-21,MAT-030,kg,747.278,548.000
2025-01-22,MAT-030,kg,697.715,548.000
2025-01-23,MAT-030,kg,1055.986,548.000
2025-01-24,MAT-030,kg,1063.441,548.000
2025-01-25,MAT-030,kg,1019.935,548.000
2025-01-26,MAT-030,kg,951.344,548.000
2025-01-27,MAT-030,kg,904.407,548.000
2025-01-28,MAT-030,kg,898.991,548.000
2025-01-29,MAT-030,kg,862.146,548.000
2025-01-30,MAT-030,kg,818.561,548.000
2025-01-31,MAT-030,kg,792.573,548.000
2025-02-01,MAT-030,kg,716.526,548.000
2025-02-02,MAT-030,kg,721.602,548.000
2025-02-03,MAT-030,kg,1062.003,548.000
2025-02-04,MAT-030,kg,1021.326,548.000
2025-02-05,MAT-030,kg,980.276,548.000
2025-02-06,MAT-030,kg,962.670,548.000
2025-02-07,MAT-030,kg,935.644,548.000
2025-02-08,MAT-030,kg,909.164,548.000
2025-02-09,MAT-030,kg,868.431,548.000
2025-02-10,MAT-030,kg,812.842,548.000
2025-02-11,MAT-030,kg,802.622,548.000
2025-02-12,MAT-030,kg,722.257,548.000
2025-02-13,MAT-030,kg,732.083,548.000
2025-02-14,MAT-030,kg,1068.719,548.000
2025-02-15,MAT-030,kg,1022.509,548.000
2025-02-16,MAT-030,kg,987.447,548.000
2025-02-17,MAT-030,kg,979.737,548.000
2025-02-18,MAT-030,kg,942.613,548.000
2025-02-19,MAT-030,kg,901.425,548.000
2025-02-20,MAT-030,kg,835.371,548.000
2025-02-21,MAT-030,kg,801.693,548.000
2025-02-22,MAT-030,kg,799.934,548.000
2025-02-23,MAT-030,kg,741.556,548.000
2025-02-24,MAT-030,kg,693.713,548.000
2025-02-25,MAT-030,kg,1065.180,548.000
2025-02-26,MAT-030,kg,1055.512,548.000
2025-02-27,MAT-030,kg,1023.322,548.000
2025-02-28,MAT-030,kg,966.867,548.000
2025-03-01,MAT-030,kg,919.199,548.000
2025-03-02,MAT-030,kg,897.012,548.000
2025-03-03,MAT-030,kg,828.722,548.000
2025-03-04,MAT-030,kg,836.336,548.000
2025-03-05,MAT-030,kg,791.557,548.000
2025-03-06,MAT-030,kg,739.556,548.000
2025-03-07,MAT-030,kg,681.188,548.000
2025-03-08,MAT-030,kg,1059.002,548.000
2025-03-09,MAT-030,kg,1046.525,548.000
2025-03-10,MAT-030,kg,980.370,548.000
2025-03-11,MAT-030,kg,978.937,548.000
2025-03-12,MAT-030,kg,939.660,548.000
2025-03-13,MAT-030,kg,874.377,548.000
2025-03-14,MAT-030,kg,849.604,548.000
2025-03-15,MAT-030,kg,833.033,548.000
2025-03-16,MAT-030,kg,769.036,548.000
2025-03-17,MAT-030,kg,737.956,548.000
2025-03-18,MAT-030,kg,710.499,548.000
2025-03-19,MAT-030,kg,1074.068,548.000
2025-03-20,MAT-030,kg,1066.254,548.000
2025-03-21,MAT-030,kg,1013.821,548.000
2025-03-22,MAT-030,kg,976.187,548.000
2025-03-23,MAT-030,kg,910.179,548.000
2025-03-24,MAT-030,kg,905.014,548.000
2025-03-25,MAT-030,kg,859.356,548.000
2025-03-26,MAT-030,kg,800.560,548.000
2025-03-27,MAT-030,kg,755.096,548.000
2025-03-28,MAT-030,kg,760.434,548.000
2025-03-29,MAT-030,kg,725.558,548.000
2025-03-30,MAT-030,kg,1063.176,548.000
2025-03-31,MAT-030,kg,1035.440,548.000
2025-01-01,MAT-031,m,1106.099,560.000
2025-01-02,MAT-031,m,1039.711,560.000
2025-01-03,MAT-031,m,959.307,560.000
2025-01-04,MAT-031,m,910.893,560.000
2025-01-05,MAT-031,m,881.951,560.000
2025-01-06,MAT-031,m,778.471,560.000
2025-01-07,MAT-031,m,734.058,560.000
2025-01-08,MAT-031,m,1128.547,560.000
2025-01-09,MAT-031,m,1016.474,560.000
2025-01-10,MAT-031,m,959.125,560.000
2025-01-11,MAT-031,m,896.270,560.000
2025-01-12,MAT-031,m,878.587,560.000
2025-01-13,MAT-031,m,814.205,560.000
2025-01-14,MAT-031,m,750.717,560.000
2025-01-15,MAT-031,m,1110.480,560.000
2025-01-16,MAT-031,m,1063.830,560.000
2025-01-17,MAT-031,m,980.573,560.000
2025-01-18,MAT-031,m,951.114,560.000
2025-01-19,MAT-031,m,883.568,560.000
2025-01-20,MAT-031,m,806.465,560.000
2025-01-21,MAT-031,m,767.675,560.000
2025-01-22,MAT-031,m,1078.827,560.000
2025-01-23,MAT-031,m,1071.099,560.000
2025-01-24,MAT-031,m,1008.406,560.000
2025-01-25,MAT-031,m,943.970,560.000
2025-01-26,MAT-031,m,887.641,560.000
2025-01-27,MAT-031,m,825.996,560.000
2025-01-28,MAT-031,m,718.947,560.000
2025-01-29,MAT-031,m,1121.776,560.000
2025-01-30,MAT-031,m,1030.685,560.000
2025-01-31,MAT-031,m,962.754,560.000
2025-02-01,MAT-031,m,898.649,560.000
2025-02-02,MAT-031,m,844.177,560.000
2025-02-03,MAT-031,m,783.116,560.000
2025-02-04,MAT-031,m,751.247,560.000
2025-02-05,MAT-031,m,1095.225,560.000
2025-02-06,MAT-031,m,1046.142,560.000
2025-02-07,MAT-031,m,977.660,560.000
2025-02-08,MAT-031,m,917.498,560.000
2025-02-09,MAT-031,m,872.157,560.000
2025-02-10,MAT-031,m,809.895,560.000
2025-02-11,MAT-031,m,764.396,560.000
2025-02-12,MAT-031,m,1082.689,560.000
2025-02-13,MAT-031,m,1021.766,560.000
2025-02-14,MAT-031,m,994.904,560.000
2025-02-15,MAT-031,m,932.030,560.000
2025-02-16,MAT-031,m,855.932,560.000
2025-02-17,MAT-031,m,806.904,560.000
2025-02-18,MAT-031,m,741.455,560.000
2025-02-19,MAT-031,m,1082.221,560.000
2025-02-20,MAT-031,m,1053.737,560.000
2025-02-21,MAT-031,m,968.818,560.000
2025-02-22,MAT-031,m,938.925,560.000
2025-02-23,MAT-031,m,849.507,560.000
2025-02-24,MAT-031,m,829.185,560.000
2025-02-25,MAT-031,m,756.829,560.000
2025-02-26,MAT-031,m,1099.750,560.000
2025-02-27,MAT-031,m,1031.404,560.000
2025-02-28,MAT-031,m,967.085,560.000
2025-03-01,MAT-031,m,909.086,560.000
2025-03-02,MAT-031,m,844.136,560.000
2025-03-03,MAT-031,m,801.969,560.000
2025-03-04,MAT-031,m,722.696,560.000
2025-03-05,MAT-031,m,1119.399,560.000
2025-03-06,MAT-031,m,1069.827,560.000
2025-03-07,MAT-031,m,964.026,560.000
2025-03-08,MAT-031,m,925.497,560.000
2025-03-09,MAT-031,m,836.706,560.000
2025-03-10,MAT-031,m,828.096,560.000
2025-03-11,MAT-031,m,751.908,560.000
2025-03-12,MAT-031,m,1117.085,560.000
2025-03-13,MAT-031,m,1025.701,560.000
2025-03-14,MAT-031,m,987.907,560.000
2025-03-15,MAT-031,m,949.913,560.000
2025-03-16,MAT-031,m,862.189,560.000
2025-03-17,MAT-031,m,783.347,560.000
2025-03-18,MAT-031,m,768.901,560.000
2025-03-19,MAT-031,m,1115.931,560.000
2025-03-20,MAT-031,m,1053.631,560.000
2025-03-21,MAT-031,m,982.220,560.000
2025-03-22,MAT-031,m,944.821,560.000
2025-03-23,MAT-031,m,841.128,560.000
2025-03-24,MAT-031,m,793.287,560.000
2025-03-25,MAT-031,m,734.854,560.000
2025-03-26,MAT-031,m,1121.565,560.000
2025-03-27,MAT-031,m,1021.451,560.000
2025-03-28,MAT-031,m,987.087,560.000
2025-03-29,MAT-031,m,926.586,560.000
2025-03-30,MAT-031,m,863.322,560.000
2025-03-31,MAT-031,m,800.810,560.000
2025-01-01,MAT-032,l,1151.478,572.000
2025-01-02,MAT-032,l,1062.395,572.000
2025-01-03,MAT-032,l,1038.140,572.000
2025-01-04,MAT-032,l,977.398,572.000
2025-01-05,MAT-032,l,934.443,572.000
2025-01-06,MAT-032,l,862.177,572.000
2025-01-07,MAT-032,l,831.166,572.000
2025-01-08,MAT-032,l,754.434,572.000
2025-01-09,MAT-032,l,1117.795,572.000
2025-01-10,MAT-032,l,1075.872,572.000
2025-01-11,MAT-032,l,1000.475,572.000
2025-01-12,MAT-032,l,953.347,572.000
2025-01-13,MAT-032,l,884.266,572.000
2025-01-14,MAT-032,l,878.220,572.000
2025-01-15,MAT-032,l,810.616,572.000
2025-01-16,MAT-032,l,770.971,572.000
2025-01-17,MAT-032,l,1138.522,572.000
2025-01-18,MAT-032,l,1098.856,572.000
2025-01-19,MAT-032,l,992.046,572.000
2025-01-20,MAT-032,l,940.980,572.000
2025-01-21,MAT-032,l,939.093,572.000
2025-01-22,MAT-032,l,848.199,572.000
2025-01-23,MAT-032,l,788.566,572.000
2025-01-24,MAT-032,l,775.656,572.000
2025-01-25,MAT-032,l,1129.949,572.000
2025-01-26,MAT-032,l,1070.466,572.000
2025-01-27,MAT-032,l,1045.738,572.000
2025-01-28,MAT-032,l,966.382,572.000
2025-01-29,MAT-032,l,928.313,572.000
2025-01-30,MAT-032,l,848.727,572.000
2025-01-31,MAT-032,l,828.462,572.000
2025-02-01,MAT-032,l,749.973,572.000
2025-02-02,MAT-032,l,1111.048,572.000
2025-02-03,MAT-032,l,1089.860,572.000
2025-02-04,MAT-032,l,1024.796,572.000
2025-02-05,MAT-032,l,954.514,572.000
2025-02-06,MAT-032,l,899.695,572.000
2025-02-07,MAT-032,l,849.841,572.000
2025-02-08,MAT-032,l,783.018,572.000
2025-02-09,MAT-032,l,774.691,572.000
2025-02-10,MAT-032,l,1100.825,572.000
2025-02-11,MAT-032,l,1050.432,572.000
2025-02-12,MAT-032,l,1022.161,572.000
2025-02-13,MAT-032,l,975.342,572.000
2025-02-14,MAT-032,l,939.258,572.000
2025-02-15,MAT-032,l,845.833,572.000
2025-02-16,MAT-032,l,781.070,572.000
2025-02-17,MAT-032,l,748.416,572.000
2025-02-18,MAT-032,l,1109.115,572.000
2025-02-19,MAT-032,l,1054.528,572.000
2025-02-20,MAT-032,l,1033.186,572.000
2025-02-21,MAT-032,l,971.442,572.000
2025-02-22,MAT-032,l,907.414,572.000
2025-02-23,MAT-032,l,887.000,572.000
2025-02-24,MAT-032,l,787.615,572.000
2025-02-25,MAT-032,l,776.905,572.000
2025-02-26,MAT-032,l,1133.752,572.000
2025-02-27,MAT-032,l,1056.792,572.000
2025-02-28,MAT-032,l,1004.706,572.000
2025-03-01,MAT-032,l,973.838,572.000
2025-03-02,MAT-032,l,900.462,572.000
2025-03-03,MAT-032,l,844.379,572.000
2025-03-04,MAT-032,l,777.929,572.000
2025-03-05,MAT-032,l,726.048,572.000
2025-03-06,MAT-032,l,1154.752,572.000
2025-03-07,MAT-032,l,1095.363,572.000
2025-03-08,MAT-032,l,999.770,572.000
2025-03-09,MAT-032,l,965.269,572.000
2025-03-10,MAT-032,l,906.541,572.000
2025-03-11,MAT-032,l,849.807,572.000
2025-03-12,MAT-032,l,803.782,572.000
2025-03-13,MAT-032,l,733.933,572.000
2025-03-14,MAT-032,l,1113.320,572.000
2025-03-15,MAT-032,l,1080.438,572.000
2025-03-16,MAT-032,l,1038.807,572.000
2025-03-17,MAT-032,l,941.059,572.000
2025-03-18,MAT-032,l,893.567,572.000
2025-03-19,MAT-032,l,882.520,572.000
2025-03-20,MAT-032,l,789.222,572.000
2025-03-21,MAT-032,l,772.023,572.000
2025-03-22,MAT-032,l,1138.780,572.000
2025-03-23,MAT-032,l,1053.708,572.000
2025-03-24,MAT-032,l,1002.900,572.000
2025-03-25,MAT-032,l,942.801,572.000
2025-03-26,MAT-032,l,888.985,572.000
2025-03-27,MAT-032,l,858.728,572.000
2025-03-28,MAT-032,l,814.194,572.000
2025-03-29,MAT-032,l,754.171,572.000
2025-03-30,MAT-032,l,1105.425,572.000
2025-03-31,MAT-032,l,1061.307,572.000
2025-01-01,MAT-033,ea,1145,584
2025-01-02,MAT-033,ea,1125,584
2025-01-03,MAT-033,ea,1072,584
2025-01-04,MAT-033,ea,1022,584
2025-01-05,MAT-033,ea,980,584
2025-01-06,MAT-033,ea,900,584
2025-01-07,MAT-033,ea,858,584
2025-01-08,MAT-033,ea,783,584
2025-01-09,MAT-033,ea,762,584
2025-01-10,MAT-033,ea,1156,584
2025-01-11,MAT-033,ea,1084,584
2025-01-12,MAT-033,ea,1040,584
2025-01-13,MAT-033,ea,979,584
2025-01-14,MAT-033,ea,950,584
2025-01-15,MAT-033,ea,884,584
2025-01-16,MAT-033,ea,870,584
2025-01-17,MAT-033,ea,811,584
2025-01-18,MAT-033,ea,756,584
2025-01-19,MAT-033,ea,1125,584
2025-01-20,MAT-033,ea,1081,584
2025-01-21,MAT-033,ea,1032,584
2025-01-22,MAT-033,ea,1023,584
2025-01-23,MAT-033,ea,961,584
2025-01-24,MAT-033,ea,914,584
2025-01-25,MAT-033,ea,872,584
2025-01-26,MAT-033,ea,790,584
2025-01-27,MAT-033,ea,758,584
2025-01-28,MAT-033,ea,1175,584
2025-01-29,MAT-033,ea,1125,584
2025-01-30,MAT-033,ea,1046,584
2025-01-31,MAT-033,ea,991,584
2025-02-01,MAT-033,ea,956,584
2025-02-02,MAT-033,ea,894,584
2025-02-03,MAT-033,ea,859,584
2025-02-04,MAT-033,ea,795,584
2025-02-05,MAT-033,ea,754,584
2025-02-06,MAT-033,ea,1136,584
2025-02-07,MAT-033,ea,1118,584
2025-02-08,MAT-033,ea,1032,584
2025-02-09,MAT-033,ea,1020,584
2025-02-10,MAT-033,ea,980,584
2025-02-11,MAT-033,ea,899,584
2025-02-12,MAT-033,ea,835,584
2025-02-13,MAT-033,ea,812,584
2025-02-14,MAT-033,ea,737,584
2025-02-15,MAT-033,ea,1163,584
2025-02-16,MAT-033,ea,1109,584
2025-02-17,MAT-033,ea,1028,584
2025-02-18,MAT-033,ea,996,584
2025-02-19,MAT-033,ea,941,584
2025-02-20,MAT-033,ea,897,584
2025-02-21,MAT-033,ea,887,584
2025-02-22,MAT-033,ea,783,584
2025-02-23,MAT-033,ea,775,584
2025-02-24,MAT-033,ea,1131,584
2025-02-25,MAT-033,ea,1122,584
2025-02-26,MAT-033,ea,1061,584
2025-02-27,MAT-033,ea,986,584
2025-02-28,MAT-033,ea,966,584
2025-03-01,MAT-033,ea,880,584
2025-03-02,MAT-033,ea,843,584
2025-03-03,MAT-033,ea,785,584
2025-03-04,MAT-033,ea,790,584
2025-03-05,MAT-033,ea,1165,584
2025-03-06,MAT-033,ea,1074,584
2025-03-07,MAT-033,ea,1058,584
2025-03-08,MAT-033,ea,1026,584
2025-03-09,MAT-033,ea,940,584
2025-03-10,MAT-033,ea,884,584
2025-03-11,MAT-033,ea,876,584
2025-03-12,MAT-033,ea,807,584
2025-03-13,MAT-033,ea,767,584
2025-03-14,MAT-033,ea,1171,584
2025-03-15,MAT-033,ea,1117,584
2025-03-16,MAT-033,ea,1066,584
2025-03-17,MAT-033,ea,989,584
2025-03-18,MAT-033,ea,969,584
2025-03-19,MAT-033,ea,900,584
2025-03-20,MAT-033,ea,849,584
2025-03-21,MAT-033,ea,812,584
2025-03-22,MAT-033,ea,764,584
2025-03-23,MAT-033,ea,1179,584
2025-03-24,MAT-033,ea,1083,584
2025-03-25,MAT-033,ea,1036,584
2025-03-26,MAT-033,ea,994,584
2025-03-27,MAT-033,ea,955,584
2025-03-28,MAT-033,ea,879,584
2025-03-29,MAT-033,ea,863,584
2025-03-30,MAT-033,ea,798,584
2025-03-31,MAT-033,ea,785,584
2025-01-01,MAT-034,kg,1172.614,596.000
2025-01-02,MAT-034,kg,1155.121,596.000
2025-01-03,MAT-034,kg,1102.776,596.000
2025-01-04,MAT-034,kg,1034.416,596.000
2025-01-05,MAT-034,kg,978.286,596.000
2025-01-06,MAT-034,kg,963.927,596.000
2025-01-07,MAT-034,kg,918.876,596.000
2025-01-08,MAT-034,kg,853.114,596.000
2025-01-09,MAT-034,kg,792.441,596.000
2025-01-10,MAT-034,kg,792.355,596.000
2025-01-11,MAT-034,kg,1159.716,596.000
2025-01-12,MAT-034,kg,1151.134,596.000
2025-01-13,MAT-034,kg,1082.114,596.000
2025-01-14,MAT-034,kg,1027.496,596.000
2025-01-15,MAT-034,kg,967.764,596.000
2025-01-16,MAT-034,kg,933.294,596.000
2025-01-17,MAT-034,kg,909.185,596.000
2025-01-18,MAT-034,kg,875.096,596.000
2025-01-19,MAT-034,kg,820.546,596.000
2025-01-20,MAT-034,kg,795.390,596.000
2025-01-21,MAT-034,kg,1201.828,596.000
2025-01-22,MAT-034,kg,1129.871,596.000
2025-01-23,MAT-034,kg,1079.144,596.000
2025-01-24,MAT-034,kg,1051.687,596.000
2025-01-25,MAT-034,kg,974.009,596.000
2025-01-26,MAT-034,kg,948.536,596.000
2025-01-27,MAT-034,kg,913.380,596.000
2025-01-28,MAT-034,kg,832.312,596.000
2025-01-29,MAT-034,kg,824.243,596.000
2025-01-30,MAT-034,kg,758.849,596.000
2025-01-31,MAT-034,kg,1162.247,596.000
2025-02-01,MAT-034,kg,1135.408,596.000
2025-02-02,MAT-034,kg,1081.184,596.000
2025-02-03,MAT-034,kg,1027.219,596.000
2025-02-04,MAT-034,kg,1001.850,596.000
2025-02-05,MAT-034,kg,943.027,596.000
2025-02-06,MAT-034,kg,895.171,596.000
2025-02-07,MAT-034,kg,849.345,596.000
2025-02-08,MAT-034,kg,792.053,596.000
2025-02-09,MAT-034,kg,781.548,596.000
2025-02-10,MAT-034,kg,1153.981,596.000
2025-02-11,MAT-034,kg,1135.689,596.000
2025-02-12,MAT-034,kg,1111.718,596.000
2025-02-13,MAT-034,kg,1013.931,596.000
2025-02-14,MAT-034,kg,992.453,596.000
2025-02-15,MAT-034,kg,968.845,596.000
2025-02-16,MAT-034,kg,915.586,596.000
2025-02-17,MAT-034,kg,888.235,596.000
2025-02-18,MAT-034,kg,793.570,596.000
2025-02-19,MAT-034,kg,779.934,596.000
2025-02-20,MAT-034,kg,1177.389,596.000
2025-02-21,MAT-034,kg,1102.315,596.000
2025-02-22,MAT-034,kg,1087.886,596.000
2025-02-23,MAT-034,kg,1023.114,596.000
2025-02-24,MAT-034,kg,1013.417,596.000
2025-02-25,MAT-034,kg,964.089,596.000
2025-02-26,MAT-034,kg,880.171,596.000
2025-02-27,MAT-034,kg,873.537,596.000
2025-02-28,MAT-034,kg,818.806,596.000
2025-03-01,MAT-034,kg,767.134,596.000
2025-03-02,MAT-034,kg,1174.272,596.000
2025-03-03,MAT-034,kg,1123.768,596.000
2025-03-04,MAT-034,kg,1096.313,596.000
2025-03-05,MAT-034,kg,1060.522,596.000
2025-03-06,MAT-034,kg,1013.812,596.000
2025-03-07,MAT-034,kg,953.291,596.000
2025-03-08,MAT-034,kg,905.929,596.000
2025-03-09,MAT-034,kg,882.322,596.000
2025-03-10,MAT-034,kg,801.577,596.000
2025-03-11,MAT-034,kg,793.849,596.000
2025-03-12,MAT-034,kg,1164.388,596.000
2025-03-13,MAT-034,kg,1108.971,596.000
2025-03-14,MAT-034,kg,1075.131,596.000
2025-03-15,MAT-034,kg,1038.007,596.000
2025-03-16,MAT-034,kg,1011.940,596.000
2025-03-17,MAT-034,kg,947.326,596.000
2025-03-18,MAT-034,kg,884.378,596.000
2025-03-19,MAT-034,kg,832.333,596.000
2025-03-20,MAT-034,kg,823.120,596.000
2025-03-21,MAT-034,kg,751.229,596.000
2025-03-22,MAT-034,kg,1176.630,596.000
2025-03-23,MAT-034,kg,1132.492,596.000
2025-03-24,MAT-034,kg,1086.915,596.000
2025-03-25,MAT-034,kg,1041.998,596.000
2025-03-26,MAT-034,kg,1006.155,596.000
2025-03-27,MAT-034,kg,940.415,596.000
2025-03-28,MAT-034,kg,927.907,596.000
2025-03-29,MAT-034,kg,843.941,596.000
2025-03-30,MAT-034,kg,807.139,596.000
2025-03-31,MAT-034,kg,747.682,596.000
2025-01-01,MAT-035,m,1203.312,608.000
2025-01-02,MAT-035,m,1160.238,608.000
2025-01-03,MAT-035,m,1106.597,608.000
2025-01-04,MAT-035,m,1060.700,608.000
2025-01-05,MAT-035,m,1048.202,608.000
2025-01-06,MAT-035,m,996.111,608.000
2025-01-07,MAT-035,m,934.455,608.000
2025-01-08,MAT-035,m,886.071,608.000
2025-01-09,MAT-035,m,853.276,608.000
2025-01-10,MAT-035,m,800.496,608.000
2025-01-11,MAT-035,m,764.792,608.000
2025-01-12,MAT-035,m,1175.347,608.000
2025-01-13,MAT-035,m,1136.150,608.000
2025-01-14,MAT-035,m,1135.833,608.000
2025-01-15,MAT-035,m,1065.940,608.000
2025-01-16,MAT-035,m,1030.807,608.000
2025-01-17,MAT-035,m,992.861,608.000
2025-01-18,MAT-035,m,929.226,608.000
2025-01-19,MAT-035,m,902.385,608.000
2025-01-20,MAT-035,m,880.931,608.000
2025-01-21,MAT-035,m,796.382,608.000
2025-01-22,MAT-035,m,767.647,608.000
2025-01-23,MAT-035,m,1224.176,608.000
2025-01-24,MAT-035,m,1167.893,608.000
2025-01-25,MAT-035,m,1094.393,608.000
2025-01-26,MAT-035,m,1067.159,608.000
2025-01-27,MAT-035,m,1035.528,608.000
2025-01-28,MAT-035,m,962.376,608.000
2025-01-29,MAT-035,m,944.560,608.000
2025-01-30,MAT-035,m,883.807,608.000
2025-01-31,MAT-035,m,881.484,608.000
2025-02-01,MAT-035,m,850.842,608.000
2025-02-02,MAT-035,m,772.291,608.000
2025-02-03,MAT-035,m,1207.924,608.000
